지점,지점명,위도,경도,노장해발고도(m)
94335,클론커리 에어포트,-20.6667,140.5,188
94336,더 모누멘트 에어포트,-21.8,13.9167,280
94337,줄리아 크리크,-20.6667,141.7333,123
94338,트레펠 에어포트,-21.8333,14.8833,271
94339,윈튼 (우체국),-22.3833,143.0333,182
94340,리치먼드 우체국,-20.7333,143.1333,211
94341,리치몬드,-20.7,143.1167,206
94342,윈튼 에어포트,-22.3667,14.0833,194
94343,휴엔덴 포스트 오피스,-20.85,144.2,324
94345,이시스포드 포스트 오피스,-24.2667,144.4333,205
94346,롱리치,-23.4333,144.2833,191
94350,바칼다인,-23.55,145.2833,267
94355,탐보,-24.8833,146.25,395
94356,차터스 타워스 에어포트,-20.0333,146.2667,291
94360,콜린스빌,-20.55,147.8333,187
94363,에메랄드 ,-23.5667,148.1833,190
94365,프로서파인 에어포트,-20.5,148.5333,21
94367,매카이,-21.1167,149.2167,30
94368,프로서파인 해밀튼 아일랜드,-20.35,148.95,5
94370,사무엘 힐 에어로,-22.7333,15.65,32
94371,크릴 리프,-20.5333,150.3833,2
94372,미들 퍼시 아일랜드,-21.6667,150.2667,206
94373,옙푼 AWS,-23.1333,150.75,6
94374,록햄프턴,-23.3833,150.4833,10
94376,비로데라 탄굴 에어포트,-24.4833,150.5667,196
94377,몬토 에어포트,-24.8833,151.1,231
94378,룬들 아일랜드,-23.5333,151.2833,20
94379,가넷 카이,-21.9667,152.4667,2
94380,글래드스톤 라이터,-23.85,151.2667,74
94381,글래드스톤 에어포트,-23.8667,151.2167,20
94384,미리암 베일 타운 오브 1770,-24.15,151.8833,34
94387,번더버그 에어로,-24.9,152.3167,33
94388,레이디 엘리엇 섬,-24.1167,152.7167,4
94390,센디 케이프,-24.7167,153.2,99
94393,프레드릭,-20.9333,154.4,5
94394,케이토 섬,-23.25,155.5333,6
94401,칼바리 P.O.,-27.7167,114.1667,6
94402,샤크 베이 (덴함),-25.9167,113.5167,9
94403,제랄튼 ,-28.8,114.7,37
94404,페이니스 파인드,-29.2667,117.6833,339
94405,브로로스 아일랜드 (노스 아일랜,-28.3,113.6,10
94410,가스코인 정션,-25.05,115.2167,144
94411,물레와,-28.5333,115.5167,268
94415,카나마 포스트 오피스,-29.6833,115.8833,268
94417,모라와 에어포트,-29.2,116.0167,270
94422,머치슨 (머리슨 샤이어),-26.8833,115.95,288
94429,마운트 매그닛,-28.1167,117.8333,411
94430,미키타라,-26.6167,118.55,522
94444,샌드스톤 캐시미어 다운스,-28.9667,119.5667,450
94449,레버턴,-28.6167,122.4167,464
94450,레오노라 에어로,-28.8833,121.3167,371
94451,카네기 (카네기),-25.7833,122.9667,452
94457,와버튼 에어필드,-26.1333,126.5833,457
94461,자일즈 기상대,-25.0333,128.2833,580
94462,율라라,-25.2,130.9833,496
94463,커틴 스프링스,-25.3167,131.75,490
94474,푸캇자,-26.2667,132.1833,707
94476,우드나다타 에어포트,-27.55,135.45,118
94480,마리,-29.65,138.0667,50
94485,티부부라 우체국,-29.4333,142,183
94497,와나링 (포스트 오피스),-29.7,144.15,108
94498,라이트닝 리지 센트럴 스쿨,-29.4333,147.9833,154
94500,쿠나물라 포스트 오피스,-28.0667,145.6833,189
94510,샤르빌 ,-26.4167,146.2667,306
94511,인준 포스트 오피스,-25.85,148.5667,390
94513,발론 마리 ST,-28.0333,147.4833,183
94514,미첼 (포스트 오피스),-26.4833,147.9667,336
94515,로마,-26.55,148.7833,315
94517,ST 조지 에어포트,-28.05,148.6,200
94520,뭉긴기 포스트 오피스,-28.9833,148.9833,160
94521,수라트,-27.15,149.0667,246
94525,타룸,-25.6333,149.7833,200
94541,버렐 연구 센터,-29.7833,151.0833,676
94542,달비 에어포트,-27.15,151.2667,347
94544,핀다리 담,-29.4,151.2333,472
94549,킹가로이 프린스 스트릿,-26.5667,151.8333,455
94550,스탄스로프 레스라이 파레이드,-28.6667,15.9333,787
94552,오키,-27.4167,151.7333,407
94553,어플소프 GBHRS AWS,-28.6167,151.95,872
94555,워릭,-28.2,152.1,475
94556,텐터필드 (우드 ST),-29.0667,152.0167,870
94562,유니버시티 오브 퀸즈랜드 가튼,-27.55,15.3333,94
94564,레인보우 비치,-25.9,153.0833,14
94566,김피,-26.1833,152.6333,65
94567,메리버러 컴포시티,-25.5167,152.7167,6
94568,엠버레이 아모,-27.6333,152.7167,28
94569,마루치도어 에어로,-26.6,153.1,3
94570,테완틴 RSL 파크,-26.3833,153.0333,6
94572,리스모어 에어포트 AWS,-28.8333,15.25,10
94573,카지노 에어포트 AWS,-28.8833,153.05,26
94575,아처필드 에어포트,-27.5667,153,19
94576,브리스번 센트럴,-27.4833,153.0333,8
94578,브리즈베인,-27.3833,153.1333,4
94578,브리즈번,-27.3833,153.1333,4
94580,골드 코스트 씨웨이,-27.9333,153.4333,2
94582,머윌룸바,-28.35,153.3833,18
94584,더블 섬 포인트,-25.9333,153.1833,94
94585,글렌 인스 AGR 리서치 STN,-29.7,151.7,1060
94587,타블럼,-28.75,152.45,555
94588,글렌 인스 에어포트,-29.6833,151.7,1046
94589,얌바 파일럿 스테이션,-29.4333,153.3667,29
94592,쿨랑가타 에어포트 AWS,-28.1667,153.5,6
94593,노스 스트라드브로크 아일랜드  ,-27.4333,153.55,50
94594,케이프 모어큰 라이트하우스 AWS,-27.0333,153.4667,100
94596,발리나 에어포트 AWS,-28.8333,153.55,2
94598,에반 헤드 라프 밤빙 레이지,-29.1833,153.4,63
94599,케이프 바이런 AWS,-28.6333,15.6333,95
94600,케이프 내추럴리스트,-33.5333,115.0167,109
94601,루윈 곶,-34.3667,115.1333,13
94602,로트네스트 아일랜드,-32.0167,115.5,43
94603,배드진가라 리서치 STN,-30.3333,115.5333,275
94604,번버리,-33.35,115.65,6
94605,만두라 AWS,-32.5167,115.75,21
94608,마운트 로우레이 퍼스 메트로 AW,-31.9167,115.8667,25
94609,잔다콧 에어로,-32.1,115.8833,30
94610,퍼스,-31.9333,115.9667,20
94610,퍼드,-31.9333,115.9667,20
94612,퍼스 라프,-31.6667,116.0167,45
94614,스완번,-31.95,115.7667,20
94615,구스버리 힐,-31.95,116.05,220
94616,브리지타운 우체국,-33.95,116.1333,150
94617,만지멉,-34.25,116.15,287
94620,드웰링업 포레스트,-32.7167,116.05,267
94621,노샘 컴포시스트,-31.65,116.6667,155
94622,웡간 힐스 P.O.,-30.9,116.7167,283
94623,욕,-31.9,116.7667,179
94625,브록튼,-32.3667,117,250
94627,나로긴,-32.9333,117.1667,338
94628,뉴데게이트 레스. 스테이션,-33.1167,118.8333,320
94630,마운트 베이커,-34.6333,117.6333,300
94631,로키 굴리,-34.5667,117.0167,250
94632,벤쿠빈,-30.8167,117.8667,359
94633,코리긴,-32.3333,117.8667,295
94635,레이크 그레이스,-33.1167,118.4667,286
94636,라벤스서프,-33.5833,120.05,232
94637,칼굴리 보울더,-30.7833,121.45,367
94638,에스페란스 곶,-33.8333,121.8833,25
94640,윈디 하보어,-34.8333,116.0333,4
94641,카타닝,-33.6833,117.6,320
94644,레드 락스 포인트,-32.2,127.5333,4
94645,에어 마두라,-32.2333,126.2833,6
94647,유클라,-31.6833,128.8833,93
94651,눌라버 로드하우스,-31.45,130.9,64
94653,시두나,-32.1333,133.7,24
94654,스트리키 베이,-32.8,134.2167,13
94655,타쿠라,-30.7167,134.5833,125
94656,엘리스턴 (P.O.),-33.65,134.8833,4
94657,키안커타,-33.1333,135.55,61
94659,우메라,-31.15,136.8167,166
94660,포트 링컨,-34.7167,135.8667,4
94661,클레브,-33.7,136.4833,193
94662,클레브 에어로드롬,-33.7167,136.5,179
94663,와루카,-34.9833,137.4,53
94665,마이트랜드,-34.3833,137.6667,185
94668,킴바,-33.15,136.4167,263
94672,애들레이드,-34.95,138.5333,6
94673,하우커,-31.8833,138.4167,315
94674,레이 크릭 에어포트,-30.6,138.4167,261
94676,감몬 레인지스 아라카루라,-30.3167,139.3333,340
94677,굴와 (마리나),-35.5167,138.8,3
94678,마운트 크라우포드,-34.7333,138.9333,515
94679,용가라,-33.0333,138.75,515
94680,유던다,-34.1833,139.0833,415
94681,누리우파 비티컬터랄,-34.4833,139,275
94682,록스턴 리서치 센터,-34.4333,140.6,30
94683,퀴포 포레스트 리서브,-35.1667,138.6667,365
94684,윤타 에어스트립,-32.5667,139.5667,300
94685,카디나 AWS,-33.9667,13.6667,42
94686,파우레스 갭 AWS,-31.0833,14.7,181
94689,브로큰 힐 패튼 스트리트,-31.9833,141.4667,315
94690,오스틴 플레인스,-35.3833,14.5333,110
94691,브로큰 힐 ,-32,141.4667,292
94692,레이크 빅토리아 스토레이지,-34.05,141.2667,43
94693,밀두라,-34.2333,142.0833,51
94694,메닌디,-32.4,142.4167,61
94696,밸러날,-34.6333,143.55,61
94700,힐스턴 에어포트,-33.4833,145.5167,123
94702,하이 에어포트 AWS,-34.5333,144.8333,93
94703,보크 ,-30.0333,145.95,107
94707,콘도비린 AG 리서치 STN,-33.0667,147.2333,195
94707,콘도블린 농업 연구소,-33.0667,147.2333,195
94709,와이얼롱,-33.9167,147.2333,245
94710,코바,-31.5333,145.8,221
94711,코바 모,-31.4833,145.8333,260
94712,영 에어포트,-34.25,148.25,383
94714,쿠타문드라 에어포트,-34.6333,148.0333,338
94715,포비스 에어포트,-33.3667,147.9167,232
94716,골번,-34.7167,149.7333,650
94721,피크 힐 포스트 오피스,-32.7167,148.1833,285
94723,웰링턴 주크 ST,-32.5667,148.95,300
94725,그렌펠 (퀀동 RD),-33.9,148.1667,410
94727,머지 에어포트 AWS,-32.5667,149.6167,471
94728,쿠나바라브란 나모이 스트릿,-31.2667,149.2667,505
94729,배서스트,-33.4167,149.65,742
94730,배서스트 어그리컬처 스테이션,-33.4333,149.5667,713
94732,굴공 포스트 오피스,-32.3667,149.5333,475
94735,타랄가 (P.O.),-34.4,149.8167,845
94738,스콘즈 SCS,-32.0667,150.9333,216
94740,거네다 SCS,-31.0333,150.2667,307
94741,리스고우,-33.4833,150.1333,950
94743,마운트 보이스,-33.6167,150.2667,1080
94744,카굼바,-33.7167,150.2833,1030
94746,모스 베일 AWS,-34.5167,15.4167,678
94749,벨람비 AWS,-34.3833,150.9333,10
94750,나우라,-34.95,150.5333,122
94752,배드저리스 그리크 에어포트,-33.9,150.7333,81
94754,널로 마운테인 AWS,-32.7333,150.2333,1130
94755,캠든 에어포트,-34.0333,150.6833,70
94757,캄벨 타운 (마운트 안난),-34.0667,15.7667,112
94759,테레이 힐스 AWS,-33.6833,15.2333,199
94760,호스리 이퀘스트레인 센트레,-33.85,150.85,100
94761,바라바,-30.3833,150.6167,500
94763,펜리스,-33.7167,150.6833,25
94764,파라마타,-33.8,151.0167,55
94765,뱅스타운 에어포트 AWS,-33.9167,150.9833,9
94766,캔터베리 레이스커스,-33.9,151.1167,3
94767,시드니 ,-33.9333,151.1667,6
94767,시드니,-33.9333,151.1667,6
94768,시드니 레기오널 오피스,-33.85,151.2,39
94772,가이라 하스피틀,-30.2167,151.6833,1332
94773,아미데일 (유니버시티 오브 뉴  ,-30.5333,151.6667,987
94774,뉴캐슬,-32.9167,151.7833,33
94775,토칼,-32.6333,151.5833,30
94776,윌리엄타운,-32.8,151.8333,10
94783,야라스 마운트 씨뷰,-31.3833,152.25,155
94785,켐지 에어포트 AWS,-31.0667,15.7667,16
94786,포트 맥콰리 공항 AWS,-31.4333,152.85,4
94789,도리고 올드 코람바 RD,-30.35,152.7167,746
94790,스모키 케이프 라이트하우스,-30.9167,153.0833,117
94791,코프스 하버 MO,-30.3167,153.1167,6
94792,울브룩 단글레마 로드,-30.9667,151.35,910
94801,알바니,-35.0333,11.8833,3
94802,올버니,-34.9333,117.8,71
94804,넵튠 섬,-35.3333,136.1167,32
94806,마운트 바커,-35.0667,138.85,360
94807,킹스코트,-35.65,137.6333,20
94808,노아룬가,-35.1667,138.5,55
94809,에디스버 AWS,-35.1167,137.7333,6
94811,세컨드 발레이 포레스트,-35.5667,138.2833,341
94812,로브 (P.O.),-37.1667,139.75,3
94813,케이프 자파 AWS,-36.9667,139.7167,17
94814,스트라살빈 레이스코스,-35.2833,138.9,62
94816,케이스,-36.1,140.35,29
94817,쿠나와라,-37.3,140.8167,57
94820,나라코르트 에어로드롬,-36.9833,140.7333,50
94821,마운트 갬비어,-37.7333,140.7833,65
94822,케이프 윌러비,-35.85,138.1333,55
94826,케이프 넬슨 라이트하우스,-38.4333,141.55,45
94827,닐 컴포시트,-36.3333,141.6333,133
94828,포틀랜드 캐시모어 에어포트,-38.3167,141.4667,81
94829,해밀튼 에어포트,-37.65,142.0667,245
94830,포트 페어리 AWS,-38.4,142.2333,10
94831,오우옌,-35.0667,142.3167,50
94833,마운트 윌리암,-37.3,14.6,1150
94834,아라라트 프리즌,-37.2833,142.9833,295
94835,룩아웃 힐,-37.2833,143.25,965
94836,스타웰 에어로드롬,-37.0667,142.7333,246
94837,워남불 에어포트 NDB,-38.2833,142.45,74
94838,호프툰 에어포트,-35.7167,14.35,78
94839,찰튼,-36.2833,14.35,132
94840,모트레이크 AWS,-38.0667,142.7667,130
94842,오트웨이 곶,-38.85,143.5167,82
94843,스완 힐 에어로드롬,-35.3833,143.5333,71
94844,케랑,-35.7333,143.9167,78
94846,에어레이스 인렛,-38.45,144.1,95
94849,메리버러,-37.05,143.7333,249
94850,킹 섬,-39.8833,143.8833,40
94852,밸러랫 에어로드롬,-37.5167,143.7833,437
94854,아발론 에어포트,-38.0333,144.4667,11
94855,벤디고 에어포트 AWS,-36.7333,144.3167,215
94857,젤롱 에어포트,-38.2333,144.3333,43
94859,리즈데일,-37.0167,144.5333,290
94860,킬모어 갭,-37.3833,144.9667,528
94861,이추카 에어로드롬,-36.15,144.7667,99
94862,야라원가,-36.0167,146.0333,125
94863,세왁스 AWS,-37.9,144.1167,237
94864,골드스트림,-37.7333,145.4,76
94865,레버턴,-37.8667,144.75,18
94866,멜보른,-37.6667,144.85,132
94866,멜버른,-37.6667,144.85,132
94870,무라빈 AWS,-37.9833,145.1,13
94871,프랭스톤 AWS,-38.15,145.1167,6
94872,던스 힐,-37.8833,145.3333,561
94874,망갈로르 AWS 컴포시트,-36.8833,145.1833,142
94875,셰퍼튼,-36.4333,145.4,114
94876,핀레이 AWS,-35.6667,145.5667,108
94878,헌터스 힐,-36.2167,147.5333,981
94881,에일든 파이어 타워,-37.2167,145.8333,638
94882,레이크 에일든,-37.2333,145.9167,262
94884,베날라,-36.55,145.9667,170
94886,파운드 그리크,-38.6333,145.8167,3
94888,다트마우스 리서보어,-36.5333,147.5,350
94889,왕가라타 에어로,-36.4167,146.3,154
94891,라트로브 밸리 에어포트,-38.2167,146.4667,56
94892,릴 (AWS),-38.45,145.3,13
94893,윌선스 프로몬토리,-39.1167,146.4167,89
94894,마운트 불러 AWS,-37.15,146.4333,1707
94898,세버루스 AWS,-38.35,145.1667,13
94899,코용 파리쉬 레인,-36.2,147.8833,314
94901,훔 리서보어,-36.1,147.0333,184
94903,폴스 그리크 AWS,-36.8667,147.2667,1767
94905,몬타나 하섬 에어포트,-37.05,14.3333,1298
94906,몬타나 하섬 AWS,-36.9667,147.1167,1849
94907,이스트 세일,-38.1,147.1333,7
94908,오메오,-37.1,14.6,690
94909,버린저크 담,-35,148.6,390
94910,와가 와가,-35.1667,147.45,221
94911,오메오,-37.1,147.6,685
94912,베언스데일 에어포트,-37.8833,147.5667,50
94913,제란티피,-37.2167,148.2667,760
94914,컴비엔바,-37.3333,149.0167,640
94915,페리셔 밸리,-36.4,148.4,1735
94918,툼바룸바,-35.7667,148,645
94919,칸코반,-36.2333,148.1333,339
94921,쿠마 에어포트 AWS,-36.3,148.9667,947
94923,쿠마 비시터스 센터,-36.2333,149.1167,778
94925,터거라농 이사벨라 프레인스,-35.4167,149.1,587
94926,캔버라,-35.3,149.2,576
94927,브레이드우드 레이스하우스 AWS,-35.4333,149.7833,665
94928,봄바라 포스트 오피스,-36.9167,149.2333,705
94929,봄바라 AWS,-37,149.2333,761
94930,몬타나 노와 노와 AWS,-37.7,148.0833,345
94933,가보 아일랜드,-37.5667,149.9,15
94934,그린 케이프 AWS,-37.25,150.05,19
94935,말라코오타,-37.6,149.7333,31
94937,모루야 헤드스 필롯 스테이션,-35.9167,150.15,17
94938,울라둘라 AWS,-35.35,150.4833,36
94939,몬타그 아일랜드 리프하우스,-36.25,150.2167,52
94941,베이트맨스 베이 (카타리나 카운,-35.7333,150.1833,11
94949,호간 아일랜드,-39.2167,14.9833,116
94950,마라와,-40.9167,144.7,107
94953,스미스턴 에어로드롬,-40.8333,145.0833,10
94954,그림 곶 기준 대기 오염 기지,-40.6667,144.6833,94
94955,셰필드 스쿨 팜,-41.3833,146.3167,294
94956,스트라한,-42.15,145.2833,20
94957,오스 파이어 스테이션,-42.4833,146.7167,90
94959,버렌 티어 스테이션,-42.0167,146.75,1186
94960,턴낙 파이어 스테이션,-42.45,147.4667,462
94961,도버 (오피스),-43.3,147.0167,16
94962,마앗시커 아일랜드 라이트하우스,-43.65,146.2667,147
94964,버시 파크,-42.7167,146.9,35
94967,케이프 브루니 등대,-43.5,147.15,55
94968,론서스턴 공항,-41.5333,147.2,171
94969,론서스턴 (TI 트리 밴드),-41.4167,147.1167,5
94970,호버트 엘러스라이 로드,-42.8833,147.3333,51
94972,스코츠데일 (웨스트 민스톤 로드,-41.1667,147.4833,190
94974,쏘렐 곶,-42.2,145.1667,19
94975,호바트,-42.8333,147.5,4
94976,레이크 ST. 클래어 (내셔널 파크,-42.1167,146.1667,750
94977,하르츠 마운테인스,-43.2,146.7667,830
94980,플린더스 아일랜드 에어포트,-40.1,148,10
94981,스완지,-42.1167,148.0667,7
94983,에디스톤,-41,148.35,20
94985,로스 (더 볼레버드스),-42.0333,147.5,186
94987,프랜들리 비치스,-42,148.2833,55
94995,로드 하우 섬,-31.5333,159.0667,5
94996,노퍽 섬,-29.0333,167.9333,113
94998,매쿼리 섬,-54.5,158.95,6
95101,트루스콧,-14.0833,12.3833,51
95111,포트 키츠,-14.25,129.5333,28
95121,미들 포인트 AWS,-12.6,13.3,14
95142,마닝그리다 에어로,-12.05,13.2333,28
95146,나라윌리,-12,135.5667,8
95205,더비,-17.3667,123.6667,7
95214,윈담 에어로,-15.5,128.15,4
95283,쿡타운,-15.45,145.1833,8
95284,왈카민 DPI,-17.1333,145.4333,594
95286,마리바 에어포트 AWS,-17.0667,145.4333,476
95288,부켄빌 리프,-15.5,147.1167,0
95291,인감 컴포시트,-18.65,146.1833,12
95292,사우스 존스톤 STN,-17.6,146,19
95293,울시드,-19.4167,146.5333,559
95295,에이어 DPI 리서치 스테이션,-19.6167,147.3833,12
95296,에이어 알바 비치,-19.45,147.4833,8
95303,바라누스 아일랜드,-20.65,115.5667,25
95304,바로우 아일랜드 에어포트,-20.8833,115.4,8
95305,원슬로우 에어포트,-21.6667,115.1167,7
95307,카라사 에어로,-20.7167,116.7667,9
95317,바블바,-21.1833,119.75,182
95322,래빗 플랫,-20.1833,130.0167,340
95323,알퉁가,-23.4667,134.6833,663
95351,블랙올 에어포트,-24.4167,14.4333,283
95362,스프링슈어 데임 ST,-24.1167,148.0833,345
95367,마케이 에어로,-21.1667,149.1833,6
95369,ST 로렌스,-22.35,14.5167,9
95370,윌리엄슨,-22.4667,15.1833,28
95402,샤크 베이 에어포트,-25.9,113.5833,34
95448,렌스터,-27.85,120.7,497
95458,쿠버 페디,-29.0333,134.7167,226
95480,마르리,-29.6667,138.0667,50
95481,뭄바,-28.1,140.2,44
95482,버즈빌,-25.9,139.35,47
95485,티부버라,-29.45,142.05,178
95487,발레라 가스 필드,-27.4167,14.8167,117
95492,달고민다,-27.9833,143.8167,132
95512,브레와리나 하스피틀,-29.95,146.85,115
95520,콜라렌브리 뷰 포인트,-29.55,148.5833,145
95527,모리,-29.4833,149.8333,214
95529,미레스 콘스탄스 스트릿,-26.65,150.1833,305
95533,텍사스 (포스트 오피스),-28.85,151.1667,284
95541,인버렐 (레글란 St9,-29.7833,151.1167,582
95541,인버렐 (라그란 ST9,-29.7833,151.1167,582
95543,가인다 에어포트,-25.6167,15.6167,112
95551,투움바 에어포트,-27.55,151.9167,636
95565,허비 베이 에어포트,-25.3167,152.8833,18
95566,비어버룸 포레스트 STN,-26.95,152.9667,36
95570,그래프턴 에어포트,-29.75,15.0333,34
95571,그래프턴 리서치 STN,-29.6167,15.9667,25
95572,남보어 DPI,-26.65,152.9333,33
